Date,Close
2012-07-16 00:00:00+05:30,5205.10009765625
2012-07-23 00:00:00+05:30,5099.85009765625
2012-07-30 00:00:00+05:30,5215.7001953125
2012-08-06 00:00:00+05:30,5320.39990234375
2012-08-13 00:00:00+05:30,5366.2998046875
2012-08-20 00:00:00+05:30,5386.7001953125
2012-08-27 00:00:00+05:30,5258.5
2012-09-03 00:00:00+05:30,5342.10009765625
2012-09-10 00:00:00+05:30,5577.64990234375
2012-09-17 00:00:00+05:30,5691.14990234375
2012-09-24 00:00:00+05:30,5703.2998046875
2012-10-01 00:00:00+05:30,5746.9501953125
2012-10-08 00:00:00+05:30,5676.0498046875
2012-10-15 00:00:00+05:30,5684.25
2012-10-22 00:00:00+05:30,5664.2998046875
2012-10-29 00:00:00+05:30,5697.7001953125
2012-11-05 00:00:00+05:30,5686.25
2012-11-12 00:00:00+05:30,5574.0498046875
2012-11-19 00:00:00+05:30,5626.60009765625
2012-11-26 00:00:00+05:30,5879.85009765625
2012-12-03 00:00:00+05:30,5907.39990234375
2012-12-10 00:00:00+05:30,5879.60009765625
2012-12-17 00:00:00+05:30,5847.7001953125
2012-12-24 00:00:00+05:30,5908.35009765625
2012-12-31 00:00:00+05:30,6016.14990234375
2013-01-07 00:00:00+05:30,5951.2998046875
2013-01-14 00:00:00+05:30,6064.39990234375
2013-01-21 00:00:00+05:30,6074.64990234375
2013-01-28 00:00:00+05:30,5998.89990234375
2013-02-04 00:00:00+05:30,5903.5
2013-02-11 00:00:00+05:30,5887.39990234375
2013-02-18 00:00:00+05:30,5850.2998046875
2013-02-25 00:00:00+05:30,5719.7001953125
2013-03-04 00:00:00+05:30,5945.7001953125
2013-03-11 00:00:00+05:30,5872.60009765625
2013-03-18 00:00:00+05:30,5651.35009765625
2013-03-25 00:00:00+05:30,5682.5498046875
2013-04-01 00:00:00+05:30,5553.25
2013-04-08 00:00:00+05:30,5528.5498046875
2013-04-15 00:00:00+05:30,5783.10009765625
2013-04-22 00:00:00+05:30,5871.4501953125
2013-04-29 00:00:00+05:30,5944.0
2013-05-06 00:00:00+05:30,6094.75
2013-05-13 00:00:00+05:30,6187.2998046875
2013-05-20 00:00:00+05:30,5983.5498046875
2013-05-27 00:00:00+05:30,5985.9501953125
2013-06-03 00:00:00+05:30,5881.0
2013-06-10 00:00:00+05:30,5808.39990234375
2013-06-17 00:00:00+05:30,5667.64990234375
2013-06-24 00:00:00+05:30,5842.2001953125
2013-07-01 00:00:00+05:30,5867.89990234375
2013-07-08 00:00:00+05:30,6009.0
2013-07-15 00:00:00+05:30,6029.2001953125
2013-07-22 00:00:00+05:30,5886.2001953125
2013-07-29 00:00:00+05:30,5677.89990234375
2013-08-05 00:00:00+05:30,5565.64990234375
2013-08-12 00:00:00+05:30,5507.85009765625
2013-08-19 00:00:00+05:30,5471.75
2013-08-26 00:00:00+05:30,5471.7998046875
2013-09-02 00:00:00+05:30,5680.39990234375
2013-09-09 00:00:00+05:30,5850.60009765625
2013-09-16 00:00:00+05:30,6012.10009765625
2013-09-23 00:00:00+05:30,5833.2001953125
2013-09-30 00:00:00+05:30,5907.2998046875
2013-10-07 00:00:00+05:30,6096.2001953125
2013-10-14 00:00:00+05:30,6189.35009765625
2013-10-21 00:00:00+05:30,6144.89990234375
2013-10-28 00:00:00+05:30,6307.2001953125
2013-11-04 00:00:00+05:30,6140.75
2013-11-11 00:00:00+05:30,6056.14990234375
2013-11-18 00:00:00+05:30,5995.4501953125
2013-11-25 00:00:00+05:30,6176.10009765625
2013-12-02 00:00:00+05:30,6259.89990234375
2013-12-09 00:00:00+05:30,6168.39990234375
2013-12-16 00:00:00+05:30,6274.25
2013-12-23 00:00:00+05:30,6313.7998046875
2013-12-30 00:00:00+05:30,6211.14990234375
2014-01-06 00:00:00+05:30,6171.4501953125
2014-01-13 00:00:00+05:30,6261.64990234375
2014-01-20 00:00:00+05:30,6266.75
2014-01-27 00:00:00+05:30,6089.5
2014-02-03 00:00:00+05:30,6063.2001953125
2014-02-10 00:00:00+05:30,6048.35009765625
2014-02-17 00:00:00+05:30,6155.4501953125
2014-02-24 00:00:00+05:30,6276.9501953125
2014-03-03 00:00:00+05:30,6526.64990234375
2014-03-10 00:00:00+05:30,6504.2001953125
2014-03-17 00:00:00+05:30,6493.2001953125
2014-03-24 00:00:00+05:30,6695.89990234375
2014-03-31 00:00:00+05:30,6694.35009765625
2014-04-07 00:00:00+05:30,6776.2998046875
2014-04-14 00:00:00+05:30,6779.39990234375
2014-04-21 00:00:00+05:30,6782.75
2014-04-28 00:00:00+05:30,6694.7998046875
2014-05-05 00:00:00+05:30,6858.7998046875
2014-05-12 00:00:00+05:30,7203.0
2014-05-19 00:00:00+05:30,7367.10009765625
2014-05-26 00:00:00+05:30,7229.9501953125
2014-06-02 00:00:00+05:30,7583.39990234375
2014-06-09 00:00:00+05:30,7542.10009765625
2014-06-16 00:00:00+05:30,7511.4501953125
2014-06-23 00:00:00+05:30,7508.7998046875
2014-06-30 00:00:00+05:30,7751.60009765625
2014-07-07 00:00:00+05:30,7459.60009765625
2014-07-14 00:00:00+05:30,7663.89990234375
2014-07-21 00:00:00+05:30,7790.4501953125
2014-07-28 00:00:00+05:30,7602.60009765625
2014-08-04 00:00:00+05:30,7568.5498046875
2014-08-11 00:00:00+05:30,7791.7001953125
2014-08-18 00:00:00+05:30,7913.2001953125
2014-08-25 00:00:00+05:30,7954.35009765625
2014-09-01 00:00:00+05:30,8086.85009765625
2014-09-08 00:00:00+05:30,8105.5
2014-09-15 00:00:00+05:30,8121.4501953125
2014-09-22 00:00:00+05:30,7968.85009765625
2014-09-29 00:00:00+05:30,7945.5498046875
2014-10-06 00:00:00+05:30,7859.9501953125
2014-10-13 00:00:00+05:30,7779.7001953125
2014-10-20 00:00:00+05:30,8014.5498046875
2014-10-27 00:00:00+05:30,8322.2001953125
2014-11-03 00:00:00+05:30,8337.0
2014-11-10 00:00:00+05:30,8389.900390625
2014-11-17 00:00:00+05:30,8477.349609375
2014-11-24 00:00:00+05:30,8588.25
2014-12-01 00:00:00+05:30,8538.2998046875
2014-12-08 00:00:00+05:30,8224.099609375
2014-12-15 00:00:00+05:30,8225.2001953125
2014-12-22 00:00:00+05:30,8200.7001953125
2014-12-29 00:00:00+05:30,8395.4501953125
2015-01-05 00:00:00+05:30,8284.5
2015-01-12 00:00:00+05:30,8513.7998046875
2015-01-19 00:00:00+05:30,8835.599609375
2015-01-26 00:00:00+05:30,8808.900390625
2015-02-02 00:00:00+05:30,8661.0498046875
2015-02-09 00:00:00+05:30,8805.5
2015-02-16 00:00:00+05:30,8833.599609375
2015-02-23 00:00:00+05:30,8844.599609375
2015-03-02 00:00:00+05:30,8937.75
2015-03-09 00:00:00+05:30,8647.75
2015-03-16 00:00:00+05:30,8570.900390625
2015-03-23 00:00:00+05:30,8341.400390625
2015-03-30 00:00:00+05:30,8586.25
2015-04-06 00:00:00+05:30,8780.349609375
2015-04-13 00:00:00+05:30,8606.0
2015-04-20 00:00:00+05:30,8305.25
2015-04-27 00:00:00+05:30,8181.5
2015-05-04 00:00:00+05:30,8191.5
2015-05-11 00:00:00+05:30,8262.349609375
2015-05-18 00:00:00+05:30,8458.9501953125
2015-05-25 00:00:00+05:30,8433.650390625
2015-06-01 00:00:00+05:30,8114.7001953125
2015-06-08 00:00:00+05:30,7982.89990234375
2015-06-15 00:00:00+05:30,8224.9501953125
2015-06-22 00:00:00+05:30,8381.099609375
2015-06-29 00:00:00+05:30,8484.900390625
2015-07-06 00:00:00+05:30,8360.5498046875
2015-07-13 00:00:00+05:30,8609.849609375
2015-07-20 00:00:00+05:30,8521.5498046875
2015-07-27 00:00:00+05:30,8532.849609375
2015-08-03 00:00:00+05:30,8564.599609375
2015-08-10 00:00:00+05:30,8518.5498046875
2015-08-17 00:00:00+05:30,8299.9501953125
2015-08-24 00:00:00+05:30,8001.9501953125
2015-08-31 00:00:00+05:30,7655.0498046875
2015-09-07 00:00:00+05:30,7789.2998046875
2015-09-14 00:00:00+05:30,7981.89990234375
2015-09-21 00:00:00+05:30,7868.5
2015-09-28 00:00:00+05:30,7950.89990234375
2015-10-05 00:00:00+05:30,8189.7001953125
2015-10-12 00:00:00+05:30,8238.150390625
2015-10-19 00:00:00+05:30,8295.4501953125
2015-10-26 00:00:00+05:30,8065.7998046875
2015-11-02 00:00:00+05:30,7954.2998046875
2015-11-09 00:00:00+05:30,7762.25
2015-11-16 00:00:00+05:30,7856.5498046875
2015-11-23 00:00:00+05:30,7942.7001953125
2015-11-30 00:00:00+05:30,7781.89990234375
2015-12-07 00:00:00+05:30,7610.4501953125
2015-12-14 00:00:00+05:30,7761.9501953125
2015-12-21 00:00:00+05:30,7861.0498046875
2015-12-28 00:00:00+05:30,7946.35009765625
2016-01-04 00:00:00+05:30,7601.35009765625
2016-01-11 00:00:00+05:30,7437.7998046875
2016-01-18 00:00:00+05:30,7422.4501953125
2016-01-25 00:00:00+05:30,7563.5498046875
2016-02-01 00:00:00+05:30,7489.10009765625
2016-02-08 00:00:00+05:30,6980.9501953125
2016-02-15 00:00:00+05:30,7210.75
2016-02-22 00:00:00+05:30,7029.75
2016-02-29 00:00:00+05:30,7485.35009765625
2016-03-07 00:00:00+05:30,7510.2001953125
2016-03-14 00:00:00+05:30,7604.35009765625
2016-03-21 00:00:00+05:30,7716.5
2016-03-28 00:00:00+05:30,7713.0498046875
2016-04-04 00:00:00+05:30,7555.2001953125
2016-04-11 00:00:00+05:30,7850.4501953125
2016-04-18 00:00:00+05:30,7899.2998046875
2016-04-25 00:00:00+05:30,7849.7998046875
2016-05-02 00:00:00+05:30,7733.4501953125
2016-05-09 00:00:00+05:30,7814.89990234375
2016-05-16 00:00:00+05:30,7749.7001953125
2016-05-23 00:00:00+05:30,8156.64990234375
2016-05-30 00:00:00+05:30,8220.7998046875
2016-06-06 00:00:00+05:30,8170.0498046875
2016-06-13 00:00:00+05:30,8170.2001953125
2016-06-20 00:00:00+05:30,8088.60009765625
2016-06-27 00:00:00+05:30,8328.349609375
2016-07-04 00:00:00+05:30,8323.2001953125
2016-07-11 00:00:00+05:30,8541.400390625
2016-07-18 00:00:00+05:30,8541.2001953125
2016-07-25 00:00:00+05:30,8638.5
2016-08-01 00:00:00+05:30,8683.150390625
2016-08-08 00:00:00+05:30,8592.150390625
2016-08-15 00:00:00+05:30,8666.900390625
2016-08-22 00:00:00+05:30,8572.5498046875
2016-08-29 00:00:00+05:30,8809.650390625
2016-09-05 00:00:00+05:30,8866.7001953125
2016-09-12 00:00:00+05:30,8779.849609375
2016-09-19 00:00:00+05:30,8831.5498046875
2016-09-26 00:00:00+05:30,8611.150390625
2016-10-03 00:00:00+05:30,8697.599609375
2016-10-10 00:00:00+05:30,8583.400390625
2016-10-17 00:00:00+05:30,8693.0498046875
2016-10-24 00:00:00+05:30,8638.0
2016-10-31 00:00:00+05:30,8433.75
2016-11-07 00:00:00+05:30,8296.2998046875
2016-11-14 00:00:00+05:30,8074.10009765625
2016-11-21 00:00:00+05:30,8114.2998046875
2016-11-28 00:00:00+05:30,8086.7998046875
2016-12-05 00:00:00+05:30,8261.75
2016-12-12 00:00:00+05:30,8139.4501953125
2016-12-19 00:00:00+05:30,7985.75
2016-12-26 00:00:00+05:30,8185.7998046875
2017-01-02 00:00:00+05:30,8243.7998046875
2017-01-09 00:00:00+05:30,8400.349609375
2017-01-16 00:00:00+05:30,8349.349609375
2017-01-23 00:00:00+05:30,8641.25
2017-01-30 00:00:00+05:30,8740.9501953125
2017-02-06 00:00:00+05:30,8793.5498046875
2017-02-13 00:00:00+05:30,8821.7001953125
2017-02-20 00:00:00+05:30,8939.5
2017-02-27 00:00:00+05:30,8897.5498046875
2017-03-06 00:00:00+05:30,8934.5498046875
2017-03-13 00:00:00+05:30,9160.0498046875
2017-03-20 00:00:00+05:30,9108.0
2017-03-27 00:00:00+05:30,9173.75
2017-04-03 00:00:00+05:30,9198.2998046875
2017-04-10 00:00:00+05:30,9150.7998046875
2017-04-17 00:00:00+05:30,9119.400390625
2017-04-24 00:00:00+05:30,9304.0498046875
2017-05-01 00:00:00+05:30,9285.2998046875
2017-05-08 00:00:00+05:30,9400.900390625
2017-05-15 00:00:00+05:30,9427.900390625
2017-05-22 00:00:00+05:30,9595.099609375
2017-05-29 00:00:00+05:30,9653.5
2017-06-05 00:00:00+05:30,9668.25
2017-06-12 00:00:00+05:30,9588.0498046875
2017-06-19 00:00:00+05:30,9574.9501953125
2017-06-26 00:00:00+05:30,9520.900390625
2017-07-03 00:00:00+05:30,9665.7998046875
2017-07-10 00:00:00+05:30,9886.349609375
2017-07-17 00:00:00+05:30,9915.25
2017-07-24 00:00:00+05:30,10014.5
2017-07-31 00:00:00+05:30,10066.400390625
2017-08-07 00:00:00+05:30,9710.7998046875
2017-08-14 00:00:00+05:30,9837.400390625
2017-08-21 00:00:00+05:30,9857.0498046875
2017-08-28 00:00:00+05:30,9974.400390625
2017-09-04 00:00:00+05:30,9934.7998046875
2017-09-11 00:00:00+05:30,10085.400390625
2017-09-18 00:00:00+05:30,9964.400390625
2017-09-25 00:00:00+05:30,9788.599609375
2017-10-02 00:00:00+05:30,9979.7001953125
2017-10-09 00:00:00+05:30,10167.4501953125
2017-10-16 00:00:00+05:30,10146.5498046875
2017-10-23 00:00:00+05:30,10323.0498046875
2017-10-30 00:00:00+05:30,10452.5
2017-11-06 00:00:00+05:30,10321.75
2017-11-13 00:00:00+05:30,10283.599609375
2017-11-20 00:00:00+05:30,10389.7001953125
2017-11-27 00:00:00+05:30,10121.7998046875
2017-12-04 00:00:00+05:30,10265.650390625
2017-12-11 00:00:00+05:30,10333.25
2017-12-18 00:00:00+05:30,10493.0
2017-12-25 00:00:00+05:30,10530.7001953125
2018-01-01 00:00:00+05:30,10558.849609375
2018-01-08 00:00:00+05:30,10681.25
2018-01-15 00:00:00+05:30,10894.7001953125
2018-01-22 00:00:00+05:30,11069.650390625
2018-01-29 00:00:00+05:30,10760.599609375
2018-02-05 00:00:00+05:30,10454.9501953125
2018-02-12 00:00:00+05:30,10452.2998046875
2018-02-19 00:00:00+05:30,10491.0498046875
2018-02-26 00:00:00+05:30,10458.349609375
2018-03-05 00:00:00+05:30,10226.849609375
2018-03-12 00:00:00+05:30,10195.150390625
2018-03-19 00:00:00+05:30,9998.0498046875
2018-03-26 00:00:00+05:30,10113.7001953125
2018-04-02 00:00:00+05:30,10331.599609375
2018-04-09 00:00:00+05:30,10480.599609375
2018-04-16 00:00:00+05:30,10564.0498046875
2018-04-23 00:00:00+05:30,10692.2998046875
2018-04-30 00:00:00+05:30,10618.25
2018-05-07 00:00:00+05:30,10806.5
2018-05-14 00:00:00+05:30,10596.400390625
2018-05-21 00:00:00+05:30,10605.150390625
2018-05-28 00:00:00+05:30,10696.2001953125
2018-06-04 00:00:00+05:30,10767.650390625
2018-06-11 00:00:00+05:30,10817.7001953125
2018-06-18 00:00:00+05:30,10821.849609375
2018-06-25 00:00:00+05:30,10714.2998046875
2018-07-02 00:00:00+05:30,10772.650390625
2018-07-09 00:00:00+05:30,11018.900390625
2018-07-16 00:00:00+05:30,11010.2001953125
2018-07-23 00:00:00+05:30,11278.349609375
2018-07-30 00:00:00+05:30,11360.7998046875
2018-08-06 00:00:00+05:30,11429.5
2018-08-13 00:00:00+05:30,11470.75
2018-08-20 00:00:00+05:30,11557.099609375
2018-08-27 00:00:00+05:30,11680.5
2018-09-03 00:00:00+05:30,11589.099609375
2018-09-10 00:00:00+05:30,11515.2001953125
2018-09-17 00:00:00+05:30,11143.099609375
2018-09-24 00:00:00+05:30,10930.4501953125
2018-10-01 00:00:00+05:30,10316.4501953125
2018-10-08 00:00:00+05:30,10472.5
2018-10-15 00:00:00+05:30,10303.5498046875
2018-10-22 00:00:00+05:30,10030.0
2018-10-29 00:00:00+05:30,10553.0
2018-11-05 00:00:00+05:30,10585.2001953125
2018-11-12 00:00:00+05:30,10682.2001953125
2018-11-19 00:00:00+05:30,10526.75
2018-11-26 00:00:00+05:30,10876.75
2018-12-03 00:00:00+05:30,10693.7001953125
2018-12-10 00:00:00+05:30,10805.4501953125
2018-12-17 00:00:00+05:30,10754.0
2018-12-24 00:00:00+05:30,10859.900390625
2018-12-31 00:00:00+05:30,10727.349609375
2019-01-07 00:00:00+05:30,10794.9501953125
2019-01-14 00:00:00+05:30,10906.9501953125
2019-01-21 00:00:00+05:30,10780.5498046875
2019-01-28 00:00:00+05:30,10893.650390625
2019-02-04 00:00:00+05:30,10943.599609375
2019-02-11 00:00:00+05:30,10724.400390625
2019-02-18 00:00:00+05:30,10791.650390625
2019-02-25 00:00:00+05:30,10863.5
2019-03-04 00:00:00+05:30,11035.400390625
2019-03-11 00:00:00+05:30,11426.849609375
2019-03-18 00:00:00+05:30,11456.900390625
2019-03-25 00:00:00+05:30,11623.900390625
2019-04-01 00:00:00+05:30,11665.9501953125
2019-04-08 00:00:00+05:30,11643.4501953125
2019-04-15 00:00:00+05:30,11752.7998046875
2019-04-22 00:00:00+05:30,11754.650390625
2019-04-29 00:00:00+05:30,11712.25
2019-05-06 00:00:00+05:30,11278.900390625
2019-05-13 00:00:00+05:30,11407.150390625
2019-05-20 00:00:00+05:30,11844.099609375
2019-05-27 00:00:00+05:30,11922.7998046875
2019-06-03 00:00:00+05:30,11870.650390625
2019-06-10 00:00:00+05:30,11823.2998046875
2019-06-17 00:00:00+05:30,11724.099609375
2019-06-24 00:00:00+05:30,11788.849609375
2019-07-01 00:00:00+05:30,11811.150390625
2019-07-08 00:00:00+05:30,11552.5
2019-07-15 00:00:00+05:30,11419.25
2019-07-22 00:00:00+05:30,11284.2998046875
2019-07-29 00:00:00+05:30,10997.349609375
2019-08-05 00:00:00+05:30,11109.650390625
2019-08-12 00:00:00+05:30,11047.7998046875
2019-08-19 00:00:00+05:30,10829.349609375
2019-08-26 00:00:00+05:30,11023.25
2019-09-02 00:00:00+05:30,10946.2001953125
2019-09-09 00:00:00+05:30,11075.900390625
2019-09-16 00:00:00+05:30,11274.2001953125
2019-09-23 00:00:00+05:30,11512.400390625
2019-09-30 00:00:00+05:30,11174.75
2019-10-07 00:00:00+05:30,11305.0498046875
2019-10-14 00:00:00+05:30,11661.849609375
2019-10-21 00:00:00+05:30,11583.900390625
2019-10-28 00:00:00+05:30,11890.599609375
2019-11-04 00:00:00+05:30,11908.150390625
2019-11-11 00:00:00+05:30,11895.4501953125
2019-11-18 00:00:00+05:30,11914.400390625
2019-11-25 00:00:00+05:30,12056.0498046875
2019-12-02 00:00:00+05:30,11921.5
2019-12-09 00:00:00+05:30,12086.7001953125
2019-12-16 00:00:00+05:30,12271.7998046875
2019-12-23 00:00:00+05:30,12245.7998046875
2019-12-30 00:00:00+05:30,12226.650390625
2020-01-06 00:00:00+05:30,12256.7998046875
2020-01-13 00:00:00+05:30,12352.349609375
2020-01-20 00:00:00+05:30,12248.25
2020-01-27 00:00:00+05:30,11962.099609375
2020-02-03 00:00:00+05:30,12098.349609375
2020-02-10 00:00:00+05:30,12113.4501953125
2020-02-17 00:00:00+05:30,12080.849609375
2020-02-24 00:00:00+05:30,11201.75
2020-03-02 00:00:00+05:30,10989.4501953125
2020-03-09 00:00:00+05:30,9955.2001953125
2020-03-16 00:00:00+05:30,8745.4501953125
2020-03-23 00:00:00+05:30,8660.25
2020-03-30 00:00:00+05:30,8083.7998046875
2020-04-06 00:00:00+05:30,9111.900390625
2020-04-13 00:00:00+05:30,9266.75
2020-04-20 00:00:00+05:30,9154.400390625
2020-04-27 00:00:00+05:30,9859.900390625
2020-05-04 00:00:00+05:30,9251.5
2020-05-11 00:00:00+05:30,9136.849609375
2020-05-18 00:00:00+05:30,9039.25
2020-05-25 00:00:00+05:30,9580.2998046875
2020-06-01 00:00:00+05:30,10142.150390625
2020-06-08 00:00:00+05:30,9972.900390625
2020-06-15 00:00:00+05:30,10244.400390625
2020-06-22 00:00:00+05:30,10383.0
2020-06-29 00:00:00+05:30,10607.349609375
2020-07-06 00:00:00+05:30,10768.0498046875
2020-07-13 00:00:00+05:30,10901.7001953125
2020-07-20 00:00:00+05:30,11194.150390625
2020-07-27 00:00:00+05:30,11073.4501953125
2020-08-03 00:00:00+05:30,11214.0498046875
2020-08-10 00:00:00+05:30,11178.400390625
2020-08-17 00:00:00+05:30,11371.599609375
2020-08-24 00:00:00+05:30,11647.599609375
2020-08-31 00:00:00+05:30,11333.849609375
2020-09-07 00:00:00+05:30,11464.4501953125
2020-09-14 00:00:00+05:30,11504.9501953125
2020-09-21 00:00:00+05:30,11050.25
2020-09-28 00:00:00+05:30,11416.9501953125
2020-10-05 00:00:00+05:30,11914.2001953125
2020-10-12 00:00:00+05:30,11762.4501953125
2020-10-19 00:00:00+05:30,11930.349609375
2020-10-26 00:00:00+05:30,11642.400390625
2020-11-02 00:00:00+05:30,12263.5498046875
2020-11-09 00:00:00+05:30,12719.9501953125
2020-11-16 00:00:00+05:30,12859.0498046875
2020-11-23 00:00:00+05:30,12968.9501953125
2020-11-30 00:00:00+05:30,13258.5498046875
2020-12-07 00:00:00+05:30,13513.849609375
2020-12-14 00:00:00+05:30,13760.5498046875
2020-12-21 00:00:00+05:30,13749.25
2020-12-28 00:00:00+05:30,14018.5
2021-01-04 00:00:00+05:30,14347.25
2021-01-11 00:00:00+05:30,14433.7001953125
2021-01-18 00:00:00+05:30,14371.900390625
